"ID","SRC_ID","COMN_CD","COMN_CD_NM","SEQ","DESCRIP","DEFAT_VAL_YN","IF_VAL","USE_YN","DEL_YN","ATTR_01_VAL","ATTR_02_VAL","ATTR_03_VAL","ATTR_04_VAL","ATTR_05_VAL","ATTR_06_VAL","ATTR_07_VAL","ATTR_08_VAL","ATTR_09_VAL","ATTR_10_VAL","CREATE_BY","CREATE_DTTM","MODIFY_BY","MODIFY_DTTM"
"256360E5B6FA4984BD67A037565D9CEE","631872DE8F424A48833DBF16D49C623C",RULE_PLAN_SEQ_DUE_MONTH,Production due month,8,Production due month,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"25B83CFD67B24FC1B6A4C85281A4D00C","96C1B9BAC3CB41DC9035D9ABE2509E13",FP_SUNDAY,Sunday,7,Sunday,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"2623A376B7BB4510BDA41A3EDC6894DB","04514BF6861843B4A7FA1A251532C3F5",OSPT_01,생산실적,1,COMN_CODE_DESCRIP_OPTIMAL_STOCK_PERIOD_TP_OSPT_01,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"268E1AF6BD994CAC87AAE623E62740F8",BE8E7665031B417C91DD75318AB34012,THIS_WEEK,This Week,2,COMN_CODE_DESCRIP_START_DATE_TP_THIS_WEEK,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"26B3404A1267465686C4A41034460521",E1BFC9CEF5DC474DA9F5D9A1FEAB3F74,W,PAC,6,PAC,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"272A8ED6227D45FB8DA892E5101DD526",BD3E278450634B359E67D4469FF95B33,PP_CON_04,Finite/Infinite Planning Level,4,COMN_CODE_DESCRIP_PLAN_POLICY_TREE_ITEM_PP_CON_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"27307BD00BAA479DA47B28B72E3E7252","67CE2D1009114C8D9DF530E0110F1F71",FINAL_PRODUCT_GR_ITEM,GR Final Product,1,COMN_CODE_DESCRIP_BOM_ITEM_TYPE_FINAL_PRODUCT_GR_ITEM,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2801513057A9435DB05C8BF14EF09E8F",ACFD4474D2EC47839A53B6C9BEBBAAE7,CRITERIA_DROPDOWN_SINGLE,Dropdown List (Single Select),20,COMN_CODE_DESCRIP_DS_CRITERIA_TYPE_CRITERIA_DROPDOWN_SINGLE,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"28BE329626F247E186A45D72401B3952",FCCFB5FB66784C55B67C4EB30A6986B8,FCPM,FCPM,6,COMN_CODE_DESCRIP_PUSH_TP_FCPM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"28BFEA98AF7F46F599AA3D3D2C9DB7C6",C68EAF7459AA4FB0A37046FB9D52A3AB,DPCM_02,Avg of Vehicles in 1st Priority Location,2,COMN_CODE_DESCRIP_DMND_PRIOR_CAL_METHD_DPCM_02,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"28D803C498C04967AECC636338E9627C","0F57304DE1F7480BBEE029B60ADDAB75",FP_EXEC_PLAN,PLAN,1,PLAN,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"28E34BCE25AC4144968A6742266B6D8D",D4296104785949A884E5E6620304FA8C,CNY,Yuan Renminbi,11,COMN_CODE_DESCRIP_CURRENCY_CNY,N,,Y,N,CN,¥,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 02:59:24.593
"29074DEE47AA4C778CD5C463BD902818",DE987584AE9846C1B850A7EDBA0C3158,COUNT,Count,5,COMN_CODE_DESCRIP_SUMMARY_TP_COUNT,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2907BE0E293A46B7AEF6872CD4E8070C","184B6561B7DB4B4CB98CA50C834F8CF9",RUNNING,Running,2,COMN_CODE_DESCRIP_STEP_STATUS_RUNNING,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2A4635D9F02C4E668130B79951AF8D5B","3C377A12F78C413EAE98DD7157BF1E6D",DMND_TYPE_07,Integration Demand,7,COMN_CODE_DESCRIP_DEMAND_TYPE_DMND_TYPE_07,N,,N,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,manager1,2026-04-17 09:15:42.497
"2B06E152C90E40F7A70A4270D762B31F",C1EEBAEC33574A7DAC6112797E93EACF,DATA_SRC_ITEM,Table,20,COMN_CODE_DESCRIP_DS_DATA_SRC_TYPE_DATA_SRC_ITEM,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2BBA7E3929594AF5BA695B020E4F6A4E",DE987584AE9846C1B850A7EDBA0C3158,AVG,Avg,2,COMN_CODE_DESCRIP_SUMMARY_TP_AVG,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2BDAEF3662364224835D782EF42F6C2D","514350EAFEF343CC8EAEEF9560AA8D1B",SAFETY_DAYS,Safety Days,1,COMN_CODE_DESCRIP_SS_CAL_MTD_SAFETY_DAYS,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2BFE275A51BB4CA39C019E9315C18F4A","57D5EDC82BAD48DFB65D4E4E3E6F8E93",LOC_ACCOUNT,ACCOUNT,1,COMN_GRP_DESCRIP_LOC_ACCOUNT,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,sharyo,2022-05-26 11:02:46.033
"2BFF3BABF7F3451681C4F82524018391","2DCF9FFAB03B4E1EB0A1041051272686",GROUP-COLUMN,group-column,8,COMN_CODE_DESCRIP_CROSSTAB_ITEM_GROUP-COLUMN,N,N,Y,N,group-column,SINGLE,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2C35ACFFE7D640498A9171B87DF920B6",BD3E278450634B359E67D4469FF95B33,PP_CON_12,Allocation Rule (Resource),12,COMN_CODE_DESCRIP_PLAN_POLICY_TREE_ITEM_PP_CON_12,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2C3C61127A8043F3A7648BA86FC11038","7896B2A17FCE48E594C3242F7DD05A51",FP_PREFIX,FP_PREFIX,3,COMN_CODE_DESCRIP_FP_VERSION_NAMING_FP_PREFIX,N,,Y,N,"",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"2C7DE1F25DDA47A99046E37FE46151BB","526A742F7679454093E9165A0EA8F76F",SABC,SABC,1,COMN_CODE_DESCRIP_TARGET_SVC_CAL_BASE_TP_SABC,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2C7EDDD2640940AC82990ECE88C416F4","9FF0A200F0BD416CBFF840327893F9EF",UNIT_CLS_PIE,Pie Chart,20,COMN_CODE_DESCRIP_DS_CLASS_UNIT_CLS_PIE,N,,Y,,AmChart,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2C9A1D1D2EA34733B7DCF9001BE64067",D4296104785949A884E5E6620304FA8C,BRL,Brazilian Real,8,COMN_CODE_DESCRIP_CURRENCY_BRL,N,,N,N,BR,R$,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 03:06:59.103
"2C9AFD8D08D54ADB90F76C3D4D21CE22","42F67A88646F42C69A9DFFC280FAC68F",ALT_MAT_04,Alter Mat Grp 04,4,COMN_CODE_DESCRIP_ALTERNATE_MAT_GROUP_ALT_MAT_04,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2DCDC70ED58443C6BE38B19BC371B4E5","08AA284C94904990B24ED3B81913C89E",FP_STEP_PLANNING,Step to run factory plan,2,Step to run factory plan,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"2E3D687A5EA34627AFB6CDFA5BEC95AD","96C1B9BAC3CB41DC9035D9ABE2509E13",FP_THURSDAY,Thursday,4,Thursday,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"2E4D652FC3964FEFBD6F269922D24ED9","4614AC5A52694EC7ACF7CA54013BB846",LOT,LOT,8,LOT,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"2E65F3CCE22647CBB76ABF44610B93CC","3C377A12F78C413EAE98DD7157BF1E6D",DMND_TYPE_08,Sell Out1,8,COMN_CODE_DESCRIP_DEMAND_TYPE_DMND_TYPE_08,N,,N,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,manager1,2026-04-17 09:15:42.497
"2EBD21F23EC24508B4A008C3C3BAB231","8397D9F0C2C2447BB6B9A418BECEEB1A",LOCAT_ITEM,Location & Item,2,COMN_CODE_DESCRIP_GRADE_CLASS_BASE_LOCAT_ITEM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2F129EEA03874A43B0EC24593CDE6EC6",EC360BE6060649A798DE7626E34EBFCE,Y,Y,1,COMN_CODE_DESCRIP_INTERFACE_YN_Y,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2F1A5CE0ECB04F3C9B039E746906BF3F","96C1B9BAC3CB41DC9035D9ABE2509E13",FP_WEDNESDAY,Wednesday,3,Wednesday,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"300C97F370574C49AFCA5A19FEFE71C2","077D870F991D4A9DB63FE75360E8D6F5",RULE_DUE_DATE_CLOSEST,Closest to Due,11,Prefer activities whose completion is closer to the due reference time (LPET).,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3019880E91B547C78A9DFFE96022292C",F01AFBA4DB114CC897BACD33E58999AF,DH,DH,6,DH,N,,Y,N,"30",MINUTE,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"303DA0544CA54CE6AE9444894B771FDB","4614AC5A52694EC7ACF7CA54013BB846",DRM,DRM,10,DRM,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3061C5EF673D46DFB6D5DEC33D184F4B",DAFFE8D6623440DF83C23B4B1F0249ED,B,Bucket,1,COMN_CODE_DESCRIP_CONFIGURATION_B,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3065B6C1A84F4C03992272CBDE0A40AA","631872DE8F424A48833DBF16D49C623C",RULE_PLAN_SEQ_ITEM_PRIORITY,Item priority,2,Item priority,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"31925FA557304172862A5273D50C1902","077D870F991D4A9DB63FE75360E8D6F5",RULE_EARLIEST_START_DATE,Earliest Start,13,Prefer activities with earlier start time.,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"31E2367AB94E4CA58FB25D4AB7EFE15E",E1BFC9CEF5DC474DA9F5D9A1FEAB3F74,X,PNL,7,PNL,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"324A9C8F7DED436A8CC39AC15A2BAAEC",E2AF29A77A08405F9E49D863494B656D,TB,Transfer Batch Resource,6,COMN_CODE_DESCRIP_MP_RES_TP_TB,N,N,Y,N,"10",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"32B5C09EE9044F749D409FF3003E2FDD",CBCED3ACD8B4416EB521AE3CCB5AAD9A,N,Not use standard,1,Not use standard,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"32D5ACFBC4BF432CB68ABA56E8F98F82",ADDF4DE89E1D4BD9B1ADEA13953C8849,ROPDR05,Avg Stock,1,COMN_CODE_DESCRIP_ROP_DECISION_RULE_ROPDR05,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3303C3EBB5D74AB78E6E8C811B867BF6",EE00DB26B48A4BFC9D6FC9C4157043B8,PERIODIC,Periodic,1,COMN_CODE_DESCRIP_PERIODIC_PO_YN_PERIODIC,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3459AC9ADEA44B4DBBE95B868089FD7C","62F95ECFB075490CACFD523B6C301592",MOS,Month of Supply,1,COMN_CODE_DESCRIP_INVENTORY_SUPPLY_DATE_TYPE_MOS,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"34C24DA8FBE342A4B813B592EE683112","3E21869C775E4BFA997C6CBE33864DE0",CONTENT_ACTION_CLICK,onClick,10,COMN_CODE_DESCRIP_DS_ACTION_TYPE_CONTENT_ACTION_CLICK,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"35EFA5F1655B4702A14A9446BB67F630",FBFC7246D98A47089E873B671F0AB398,SLCM_04,Avg of All Vehicles in All Locations,4,COMN_CODE_DESCRIP_AVG_SUPPLY_LT_CAL_METHOD_SLCM_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"361574168E52468C993D4CEA544BB630",D4296104785949A884E5E6620304FA8C,PTE,PTE,39,COMN_CODE_DESCRIP_CURRENCY_PTE,N,N,N,N,PT,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"363341E05C454114BE89D2CF1D9E4567","0CA775280C084BF7B0CDE931B948F7A6","05","05",5,COMN_CODE_DESCRIP_DAY_OF_MONTH_05,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3749EDFE98A746FB9995CFABC5D250B1",DE83A1B68E33454EB7D4EA3419590677,Y,Year (매년 반복),5,Year (매년 반복),N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3806A60B8B24452DB0032E91F9C9B1FF","74CF63517F2E43B89620F9DD92649C03",WED,Wednesday,3,COMN_CODE_DESCRIP_DAY_OF_WEEK_WED,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3855A1C1E4C747AA97E68CCF95E05ED5",AC2E4C458B794B32BDAF3A4AF50A588C,WIP,WIP,1,WIP,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3991FDE8838646AD892E21DE04A0748A","7896B2A17FCE48E594C3242F7DD05A51",FP_SEQ_FORMAT,FP_SEQ_FORMAT,5,COMN_CODE_DESCRIP_FP_VERSION_NAMING_FP_SEQ_FORMAT,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"39962C8B6F5249F3B7D9B53077476A74",D4296104785949A884E5E6620304FA8C,NZD,New Zealand Dollar,36,COMN_CODE_DESCRIP_CURRENCY_NZD,N,,N,N,NZ,NZ$ ,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 03:03:14.083
"39A13459245447EA920BAF866F8AFD77",DE987584AE9846C1B850A7EDBA0C3158,MAX,Max,4,COMN_CODE_DESCRIP_SUMMARY_TP_MAX,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3A1618751FAE49179F5D4D304D33EE36","43C6CED2B5A34CE388C50151BE6A0295",O,Organization,4,COMN_CODE_DESCRIP_LEVEL_TYPE_O,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3A3888784B894E35ACE04F3343CAF551",F2B2F2B843954B94AA97F55F434933D4,PLANT,Plant,4,COMN_CODE_DESCRIP_STOCK_LOCATION_MGMT_TP_PLANT,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3A68F6248E40463B97C87619EDD52691",D88C4AB6444545FE9B23FDC89298B1AC,FP_RESULT_QTY_PRECISION,Result Quantity Scale,4,Number of decimal places applied when saving result QTY (integer). Default: 5.,N,,Y,N,"5",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3A9B28028AA84BD1BB99AE951B3732D2","9FF0A200F0BD416CBFF840327893F9EF",UNIT_CLS_HEATMAP,Heat Map,40,COMN_CODE_DESCRIP_DS_CLASS_UNIT_CLS_HEATMAP,N,,Y,,AmChart,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3ABAF403DA6848789F7DE5FDA3AFECE3",E2AF29A77A08405F9E49D863494B656D,B,Batch Resource,3,COMN_CODE_DESCRIP_MP_RES_TP_B,N,N,Y,N,"10",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3AC373BD62EE463D8574C8954DB1D81B",DAFFE8D6623440DF83C23B4B1F0249ED,SB,Start Bucket,4,COMN_CODE_DESCRIP_CONFIGURATION_SB,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3B18047B985A4E72BE15B0480B9CB350","112F6C711BB440E69B67E2C1D4B14989",SL_02,In-Transit,2,COMN_CODE_DESCRIP_STOCK_LOCATION_SL_02,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3B7F7FB8E0E84F2E8DB08CF6527EE749",EC360BE6060649A798DE7626E34EBFCE,N,N,2,COMN_CODE_DESCRIP_INTERFACE_YN_N,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3BAC359792EA4AE3B7851956E379740B","3DD57D0BF0EF4CEA842CB1A29C8E9CDA",MG,Manager,1,COMN_CODE_DESCRIP_AUTH_TYPE_MG,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3BEB025333884377A5211D8FA1B3BED1","433B2E88765A4A8281F0F5E4F0699CC6",FP_VALID_TYPE_BOM,Validation BOM,2,Validation BOM,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3C49095C912B43239DABE2F775314D84",BD3E278450634B359E67D4469FF95B33,PP_CON_01,General,1,COMN_CODE_DESCRIP_PLAN_POLICY_TREE_ITEM_PP_CON_01,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3C6A0DF21E924E30B05D41BF80926312",D4296104785949A884E5E6620304FA8C,SAR,Saudi Riyal,40,COMN_CODE_DESCRIP_CURRENCY_SAR,N,N,N,N,SA,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3CA90C93DC2444EA917055050B631E9C",DE60F53C0C4049E7815F2001281C96A6,Unconfirmed,Unconfirmed Demand,1,COMN_CODE_DESCRIP_DEMAND_CLASS_UNCONFIRMED,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"3CD64EAE48D74B2C924D68AF03E4C904",C33D1FE7AFEB4A7393C3D9C4BA713EA8,E,E (Expirable),3,E (Expirable),N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3D20393768B5425FB9794ED8E5518201","077D870F991D4A9DB63FE75360E8D6F5",RULE_ORDER_ITEM_BATCH_JOB,Item Continuity,17,Prefer activities with the same work order item as adjacent ones.,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3D934B0065D147289A1218C65A3FA22E",ADAA37BF642A43F4A149E6EA1CDED1D5,BUCKET_THREE_HOUR,Bucket Three Hour,3,Bucket Three Hour,N,,Y,N,HOUR,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3E3333034C8D4769A280CD74AF1753A3","077D870F991D4A9DB63FE75360E8D6F5",RULE_PRIORITY,BOR Priority,9,Prefer activities with higher BOR priority.,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3E97A4A4DD0E4A2B8B709A5E6515EE63","3BF1AB2C6E604A0D9CF50FA38D7D6EAD",I,"",3,"",N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3EBFF7F0C8BC42CE85103AF8B33194F5",FAD06979FB284A4DB63771D04B98E3D9,FP_SRH_RANGE,보고서 조회 조건 범위,1,보고서 조회 조건 범위,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"3FDD44BAE9164B5FB3760873FC5EFF62","2AF580C067ED4A94AC8BB4EB8CFAFF45",FP_ACTIVITY_SPLIT_START_TIME,FP_ACTIVITY_SPLIT_START_TIME,1,COMN_CODE_DESCRIP_FP_PLAN_OPTION_FP_ACTIVITY_SPLIT_START_TIME,N,,Y,N,"00:00:00",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"40287691799d56e801799d5a97200007","40287691799d56e801799d59e50b0006",CONF_PLAN_DUE,납기 감안 계획 수립일,2,COMN_CODE_DESCRIP_KBPM_CONF_LIST_CONF_PLAN_DUE,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"40287691799d56e801799d5a97210008","40287691799d56e801799d59e50b0006",CONF_HORZ,계획 구간,1,COMN_CODE_DESCRIP_KBPM_CONF_LIST_CONF_HORZ,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"402881f4894411de018948b205720039","10CBC2CDE62140C9918FC0D67D22D497",SO,Supply Order Management,5,COMN_CODE_DESCRIP_MODULE_TP_DM,N,,Y,N,DP Config,,DEMAND_MODULE_TP,,,,,,,,hanguls,1970-01-01 00:00:00.000,,
"402881f58c804deb018c806a82460001","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_0,잡 이름,,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_0,N,,N,N,value,"필수 필드 "","" 로 연결",group,groupType,attribute,,,,,,,,,
"402881f58c804deb018c806bf22c0002","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_1,프로시저 호출,1,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_1,N,,Y,N,com.zionex.t3series.quartz.job.QuartzJdbcTemplateJob,procedure-name,in-parameters,Object,,,,,,,,,,
"402881f58c804deb018c806db0030003","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_2,프로시저서버 호출 호출,2,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_2,N,,Y,N,com.zionex.t3series.quartz.job.QuartzRestTemplateJob,"host,port,api",parameters,Object,,,,,,,,,,
"402881f58c804deb018c806e42fb0004","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_3,커맨드,4,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_3,N,,Y,N,com.zionex.t3series.quartz.job.QuartzCommandExecutionJob,working-directory,command,LIST,,,,,,,,,,
"402881f58c854f47018c85677d3f0000","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_4,서버 호출(serviceId),3,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_4,N,,Y,N,com.zionex.t3series.quartz.job.QuartzRestTemplateServiceIdJob,"module-cd,host,port,api,service-id",parameters,Object,"module-cd|SELECT| ,BF,DP,MP,FP|SERVICE_CHANGE",,,,,,,,,
"402881f58ca3d8ac018ca3f1cd6e0000","402881f58c804deb018c8066641b0000",JOB_CLASS_CODE_00,All,0,COMN_CODE_DESCRIP_JOB_CLASS_JOB_CLASS_CODE_00,N,,N,N,,,,,,,,,,,,,,
"402882be82345d1101823d169da50007","402882be82345d1101823d164a130006","01","01",,COMN_GRP_DESCRIP_01,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,jisu,2023-01-25 15:51:40.437
"402883e5865e638d01865e816e900000",DE60F53C0C4049E7815F2001281C96A6,CLASS_AUTO,Auto,2,COMN_CODE_DESCRIP_DEMAND_CLASS_CLASS_AUTO,N,,Y,N,,,,,,,,,,,sub,1970-01-01 00:00:00.000,sub,2023-02-17 17:33:06.193
"403CA667D9F14AE3BF209A4301A18364","74E8AE2EDE574811918C3563E3B4CA4E",LATE,Late,1,COMN_CODE_DESCRIP_PROBLEM_TYPE_LATE,N,N,Y,N,"10",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"40463783201D4EF8AF9EBB8E08D10E21","6A8FBAAC64D747D1AFDA6D4BEE44050E",PRIORITY,Priority,4,COMN_CODE_DESCRIP_ALTERNATE_PUSH_POLICY_PRIORITY,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"40DFCDC157494A75851D62C91B5AD4FC","0CA775280C084BF7B0CDE931B948F7A6","17","17",17,COMN_CODE_DESCRIP_DAY_OF_MONTH_17,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"410FEDCE643E4E6A964E5C3F4436F07F","3684433E04E4414281A0FB8409E02088",TCCM_01,"1st Priority Vehicle in 1st Priority Location",1,COMN_CODE_DESCRIP_AVG_TRANSF_COST_CAL_METHOD_TCCM_01,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"427A4ED3671E46DCAB1D5111021EB33F",DE60F53C0C4049E7815F2001281C96A6,Confirmed,Confirmed Demand,1,COMN_CODE_DESCRIP_DEMAND_CLASS_CONFIRMED,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"4331E703E3E94F05804E1C1D3B0D1DEE",AFDCAEDBF5074F93B56F77DEECC8D7F5,LOC_CODE,Individual Location,3,COMN_CODE_DESCRIP_CALENDAR_APPY_SCPE_LOC_CODE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"43333E0BCBE6485B8CFAAAA4D1BB37AF","9FF0A200F0BD416CBFF840327893F9EF",UNIT_CLS_STATE,State Board,200,COMN_CODE_DESCRIP_DS_CLASS_UNIT_CLS_STATE,N,,Y,,Etc,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"433D09E816FF4EB6968196773A769E2F",E675E88569FD45EEA5E93A3CC75926F3,DAILY,Daily Base Schedule,1,COMN_CODE_DESCRIP_ORDERING_SCHEDULE_TYPE_DAILY,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"4368C7A286EC48C6916BD8B2F4334447",A99CC5A2CEAE4583A317C70B89D86E0B,ICIM,ICIM,1,COMN_CODE_DESCRIP_ORD_CAPA_MAT_COST_ICIM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"444C1A9C43FA4B6B9DE3B850CCB2C62C",ADAA37BF642A43F4A149E6EA1CDED1D5,BUCKET_SIX_HOUR,Bucket Six Hour,5,Bucket Six Hour,N,,Y,N,HOUR,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"44F9621E41B241749E921B18956B0949","0CA775280C084BF7B0CDE931B948F7A6","01","01",1,COMN_CODE_DESCRIP_DAY_OF_MONTH_01,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"453BCD7BE4574F8B9F1884627DFF9C4A",B89D670A2FB8451BBBAC52BCC66183E4,FREEZE_ZONE,FP_FREEZE_ZONE,2,COMN_CODE_DESCRIP_FP_PLAN_HORIZON_FREEZE_ZONE,N,,Y,N,"0",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"45C783B399F244F1BF21117EAAF43469",C20B3EDEEE5A49CEB82636AC307B5069,DEV,Development,1,COMN_CODE_DESCRIP_PRODUCT_TP_DEV,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,admin,2019-09-06 16:38:03.150
"4627E7233E7C4DBD9865E90DDD107381","8397D9F0C2C2447BB6B9A418BECEEB1A",ITEM,Item,1,COMN_CODE_DESCRIP_GRADE_CLASS_BASE_ITEM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"46B0CDC627E44043B7FCBD51C4A131DE",B01AE1F5E5244564A211BA23BF562A6D,Plan Policy,Plan Policy,1,COMN_CODE_DESCRIP_PLAN_POLICY_NAMING_RULE_PLAN_POLICY,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
